date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:43	5088/5088	---M--	200	added ('OK')	image/png	etag:%2213e0-5fa6b1b6bcd1a%22	https://www.supersim.com.br/media/2023/04/Vilma-Fernandes.png	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2023/04/Vilma-Fernandes.png	(from https://www.supersim.com.br/emprestimo-confiavel/supersim-e-seguro/supersim-ou-provu/)
15:21:44	668/668	---M--	200	added ('OK')	image/png	etag:%2229c-5fa6b1b1a0421%22	https://www.supersim.com.br/media/2023/04/Marcilio-Pardinho.png	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2023/04/Marcilio-Pardinho.png	(from https://www.supersim.com.br/emprestimo-confiavel/supersim-e-seguro/supersim-ou-provu/)
15:21:45	97600/97600	---M--	200	added ('OK')	image/jpeg	etag:%2217d40-5e7b6623192ee%22	https://www.supersim.com.br/media/2022/09/emprestimo-online-e-seguro.jpeg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/emprestimo-online-e-seguro.jpg	(from https://www.supersim.com.br/emprestimo-confiavel/supersim-e-seguro/)
15:21:46	161240/161240	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Aug%202023%2018:21:44%20GMT	https://www.supersim.com.br/?p=7868	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index0871.html	(from https://www.supersim.com.br/emprestimo-confiavel/supersim-e-seguro/)
15:21:46	5146/5146	---M--	200	added ('OK')	image/png	etag:%22141a-5e7b6e470c85d%22	https://www.supersim.com.br/media/2022/09/Wedes-Jesus-dos-Santos.png	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/Wedes-Jesus-dos-Santos.png	(from https://www.supersim.com.br/emprestimo-confiavel/supersim-e-seguro/)
15:21:46	4821/4821	---M--	200	added ('OK')	image/png	etag:%2212d5-5e7b6eaf9ef63%22	https://www.supersim.com.br/media/2022/09/Matilde-Marcos.png	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/Matilde-Marcos.png	(from https://www.supersim.com.br/emprestimo-confiavel/supersim-e-seguro/)
15:21:47	1931/1931	---M--	200	added ('OK')	image/png	etag:%2278b-5e7b6ef47853c%22	https://www.supersim.com.br/media/2022/09/Daniel-Vieira.png	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/Daniel-Vieira.png	(from https://www.supersim.com.br/emprestimo-confiavel/supersim-e-seguro/)
15:21:48	1303/1303	---M--	200	added ('OK')	image/png	etag:%22517-5e7b6f4a24f9d%22	https://www.supersim.com.br/media/2022/09/Kleber-Vieira-Pires.png	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/Kleber-Vieira-Pires.png	(from https://www.supersim.com.br/emprestimo-confiavel/supersim-e-seguro/)
15:21:49	54756/54756	---M--	200	added ('OK')	image/jpeg	etag:%22d5e4-5fd031a803fe5%22	https://www.supersim.com.br/media/2023/05/ganhar-dinheiro-agora-na-conta-1.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2023/05/ganhar-dinheiro-agora-na-conta-1.jpg	(from https://www.supersim.com.br/blog/ganhar-dinheiro-agora-na-conta/)
15:37:35	161240/161240	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Aug%202023%2018:21:44%20GMT	https://www.supersim.com.br/?p=13035	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/indexa6ba.html	(from https://www.supersim.com.br/blog/ganhar-dinheiro-agora-na-conta/)
15:37:38	65958/65958	---MCZ	200	added ('OK')	text/html	etag:%2280f23737810a9016f836b112a834150d%22	https://www.supersim.com.br/blog/tag/1000-reais/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/tag/1000-reais/index.html	(from https://www.supersim.com.br/blog/ganhar-dinheiro-agora-na-conta/)
15:37:39	62563/62563	---MCZ	200	added ('OK')	text/html	etag:%2289cc54058a2b76f2f6cae096568f746d%22	https://www.supersim.com.br/blog/tag/bolsa-auxilio/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/tag/bolsa-auxilio/index.html	(from https://www.supersim.com.br/blog/bolsa-familia/)
15:37:40	61278/61278	---MCZ	200	added ('OK')	text/html	etag:%2267e75456c0bdb0b3134b36bc356211fe%22	https://www.supersim.com.br/blog/tag/auxilio-brasil/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/tag/auxilio-brasil/index.html	(from https://www.supersim.com.br/blog/bolsa-familia/)
15:37:41	78920/78920	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:37:39%20GMT	https://www.supersim.com.br/?p=11099	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/indexbedf.html	(from https://www.supersim.com.br/blog/golpes-na-internet/)
15:37:41	79581/79581	---M--	200	added ('OK')	image/jpeg	etag:%22136dd-5f5b11d6fb581%22	https://www.supersim.com.br/media/2023/02/golpes-na-internet-estao-cada-vez-mais-comuns.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2023/02/golpes-na-internet-estao-cada-vez-mais-comuns.jpg	(from https://www.supersim.com.br/blog/golpes-na-internet/)
15:37:42	62544/62544	---MCZ	200	added ('OK')	text/html	etag:%225b14fb5ef2680f0a28f2552e1a4df9db%22	https://www.supersim.com.br/blog/tag/fraude-em-emprestimo/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/tag/fraude-em-emprestimo/index.html	(from https://www.supersim.com.br/blog/golpes-na-internet/)
15:37:43	79862/79862	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:37:41%20GMT	https://www.supersim.com.br/?p=11019	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index13a1.html	(from https://www.supersim.com.br/blog/criar-mei-gratuito/)
15:37:43	17452/17452	---M--	200	added ('OK')	image/jpeg	etag:%22442c-5b466dad90774%22	https://www.supersim.com.br/media/2020/11/post05-01.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2020/11/post05-01.jpg	(from https://www.supersim.com.br/blog/criar-mei-gratuito/)
15:37:45	80678/80678	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:37:43%20GMT	https://www.supersim.com.br/?p=10745	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index1ca8.html	(from https://www.supersim.com.br/blog/dinheiro-na-mao/)
15:37:46	98048/98048	---M--	200	added ('OK')	image/jpeg	etag:%2217f00-5f40a9a3bd748%22	https://www.supersim.com.br/media/2023/02/dinheiro-na-mao.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2023/02/dinheiro-na-mao.jpg	(from https://www.supersim.com.br/blog/dinheiro-na-mao/)
15:37:48	65334/65334	---MCZ	200	added ('OK')	text/html	etag:%22f48a82f9a5b8a3205dc33eaee596e11a%22	https://www.supersim.com.br/blog/tag/emprestado/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/tag/emprestado/index.html	(from https://www.supersim.com.br/blog/dinheiro-na-mao/)
15:37:49	731/731	---M-Z	200	added ('OK')	application/rss+xml	etag:%224409b809fcb23fc68620cd086b61a49a%22	https://www.supersim.com.br/blog/golpes-na-internet/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/golpes-na-internet/feed/index.html	(from https://www.supersim.com.br/blog/golpes-na-internet/)
15:37:50	731/731	---M-Z	200	added ('OK')	application/rss+xml	etag:%226ac1fce4105691d26d9fe8f49e5c4dbb%22	https://www.supersim.com.br/blog/criar-mei-gratuito/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/criar-mei-gratuito/feed/index.html	(from https://www.supersim.com.br/blog/criar-mei-gratuito/)
15:37:51	79864/79864	---M--	200	added ('OK')	image/jpeg	etag:%22137f8-5f2f4affc62cf%22	https://www.supersim.com.br/media/2023/01/como-trabalhar-com-entregas-ifood-1024x683.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2023/01/como-trabalhar-com-entregas-ifood-1024x683.jpg	(from https://www.supersim.com.br/blog/como-ser-entregador-ifood/)
15:37:52	86536/86536	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:37:49%20GMT	https://www.supersim.com.br/?p=10387	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index55a1.html	(from https://www.supersim.com.br/blog/como-ser-entregador-ifood/)
15:37:53	84410/84410	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:37:51%20GMT	https://www.supersim.com.br/blog/app-para-ganhar-dinheiro/?originalReferer=app.rockcontent.com&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/app-para-ganhar-dinheiro/index5655.html	(from https://www.supersim.com.br/blog/como-ser-entregador-ifood/)
15:37:53	723/723	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a38fe135305da3bc285fc10984175ac0%22	https://www.supersim.com.br/blog/dinheiro-na-mao/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/dinheiro-na-mao/feed/index.html	(from https://www.supersim.com.br/blog/dinheiro-na-mao/)
15:37:54	89998/89998	---M--	200	added ('OK')	image/jpeg	etag:%2215f8e-5ec096c9c9850%22	https://www.supersim.com.br/media/2022/10/como-ser-uber-1024x751.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/10/como-ser-uber-1024x751.jpg	(from https://www.supersim.com.br/blog/motorista-de-aplicativo/)
15:37:54	87064/87064	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:37:52%20GMT	https://www.supersim.com.br/?p=10403	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index2c21.html	(from https://www.supersim.com.br/blog/motorista-de-aplicativo/)
15:37:57	62968/62968	---MCZ	200	added ('OK')	text/html	etag:%2217de519eefd9949dc5fd9f3220b40488%22	https://www.supersim.com.br/blog/tag/motorista-de-aplicativo/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/tag/motorista-de-aplicativo/index.html	(from https://www.supersim.com.br/blog/motorista-de-aplicativo/)
15:37:59	85006/85006	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:37:57%20GMT	https://www.supersim.com.br/?p=10109	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/indexf73e.html	(from https://www.supersim.com.br/blog/educacao-financeira/)
15:38:45	776/776	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e18ab750784ab01e33616505ce044133%22	https://www.supersim.com.br/blog/como-ser-entregador-ifood/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/como-ser-entregador-ifood/feed/index.html	(from https://www.supersim.com.br/blog/como-ser-entregador-ifood/)
15:38:46	84275/84275	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:38:45%20GMT	https://www.supersim.com.br/?p=10107	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/indexc11a.html	(from https://www.supersim.com.br/blog/organizar-as-financas/)
15:38:47	786/786	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d1f3e3ee08e8e6c0169d20e5c9da54b9%22	https://www.supersim.com.br/blog/motorista-de-aplicativo/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/motorista-de-aplicativo/feed/index.html	(from https://www.supersim.com.br/blog/motorista-de-aplicativo/)
15:38:48	123320/123320	---M--	200	added ('OK')	image/jpeg	etag:%221e1b8-5e95c8bc50f77%22	https://www.supersim.com.br/media/2022/09/Emprestimo-para-autonomo-negativado-1024x683.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/Emprestimo-para-autonomo-negativado-1024x683.jpg	(from https://www.supersim.com.br/blog/ganhar-dinheiro-vendendo-doces/)
15:38:50	89320/89320	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:38:47%20GMT	https://www.supersim.com.br/?p=10091	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index6dc7-2.html	(from https://www.supersim.com.br/blog/ganhar-dinheiro-vendendo-doces/)
15:38:50	777/777	---M-Z	200	added ('OK')	application/rss+xml	etag:%223e68a0cd7e17f8712d63ffb8bf7295ba%22	https://www.supersim.com.br/blog/educacao-financeira/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/educacao-financeira/feed/index.html	(from https://www.supersim.com.br/blog/educacao-financeira/)
15:38:50	772/772	---M-Z	200	added ('OK')	application/rss+xml	etag:%2247b153b5fc27de5e321027fa010f4710%22	https://www.supersim.com.br/blog/organizar-as-financas/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/organizar-as-financas/feed/index.html	(from https://www.supersim.com.br/blog/organizar-as-financas/)
15:38:52	85821/85821	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:38:50%20GMT	https://www.supersim.com.br/?p=10089	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index6fd5.html	(from https://www.supersim.com.br/blog/negocios-lucrativos-com-pouco/)
15:38:52	154024/154024	---M--	200	added ('OK')	image/jpeg	etag:%22259a8-5edaa0c4426f5%22	https://www.supersim.com.br/media/2022/11/post_thumbnail-aa4882f60e66b2a89605cb7ff31c0ed2.jpeg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/11/post_thumbnail-aa4882f60e66b2a89605cb7ff31c0ed2.jpg	(from https://www.supersim.com.br/blog/negocios-lucrativos-com-pouco/)
15:38:53	82806/82806	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:38:52%20GMT	https://www.supersim.com.br/blog/como-ganhar-dinheiro-na-internet/?originalReferer=www.google.com&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/como-ganhar-dinheiro-na-internet/index74e0.html	(from https://www.supersim.com.br/blog/negocios-lucrativos-com-pouco/)
15:38:54	786/786	---M-Z	200	added ('OK')	application/rss+xml	etag:%222ea1e4764c4b03d0c740963d9200c761%22	https://www.supersim.com.br/blog/ganhar-dinheiro-vendendo-doces/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/ganhar-dinheiro-vendendo-doces/feed/index.html	(from https://www.supersim.com.br/blog/ganhar-dinheiro-vendendo-doces/)
15:38:54	782/782	---M-Z	200	added ('OK')	application/rss+xml	etag:%22139ffc269f6c9f6e1f78da6fa094857f%22	https://www.supersim.com.br/blog/negocios-lucrativos-com-pouco/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/negocios-lucrativos-com-pouco/feed/index.html	(from https://www.supersim.com.br/blog/negocios-lucrativos-com-pouco/)
15:38:54	85182/85182	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:38:53%20GMT	https://www.supersim.com.br/?p=10087	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index6de7.html	(from https://www.supersim.com.br/blog/como-ganhar-dinheiro-em-casa/)
15:38:54	789/789	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fe8fa6d43720e57bb43f005c4d65647a%22	https://www.supersim.com.br/blog/como-ganhar-dinheiro-em-casa/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/como-ganhar-dinheiro-em-casa/feed/index.html	(from https://www.supersim.com.br/blog/como-ganhar-dinheiro-em-casa/)
15:38:55	11478/11478	---M--	200	added ('OK')	image/jpeg	etag:%222cd6-5cffbe9f4c668%22	https://www.supersim.com.br/media/2021/08/Kwai-aplicativo-para-ganhar-dinheiro-resize.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2021/08/Kwai-aplicativo-para-ganhar-dinheiro-resize.jpg	(from https://www.supersim.com.br/blog/como-ganhar-dinheiro-em-casa/)
15:38:56	82811/82811	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:38:54%20GMT	https://www.supersim.com.br/blog/como-ganhar-dinheiro-na-internet/?originalReferer=app.rockcontent.com&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/como-ganhar-dinheiro-na-internet/index5655.html	(from https://www.supersim.com.br/blog/como-ganhar-dinheiro-em-casa/)
15:38:56	24494/24494	---M--	200	added ('OK')	image/jpeg	etag:%225fae-5d04a7671c170%22	https://www.supersim.com.br/media/2021/09/artesanato-em-madeira-para-ganhar-dinheiro-resize.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2021/09/artesanato-em-madeira-para-ganhar-dinheiro-resize.jpg	(from https://www.supersim.com.br/blog/artesanato-para-vender-agora/)
15:38:57	83776/83776	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:38:55%20GMT	https://www.supersim.com.br/?p=10245	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index1c5d.html	(from https://www.supersim.com.br/blog/artesanato-para-vender-agora/)
15:38:58	61887/61887	---M--	200	added ('OK')	image/jpeg	etag:%22f1bf-5d723c183a0d5%22	https://www.supersim.com.br/media/2022/02/olhos-no-premio-ganhe-dinheiro-nos-feriados-1024x576.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/02/olhos-no-premio-ganhe-dinheiro-nos-feriados-1024x576.jpg	(from https://www.supersim.com.br/blog/ganhar-dinheiro-na-internet/)
15:38:58	85184/85184	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:38:56%20GMT	https://www.supersim.com.br/?p=10083	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index42e4.html	(from https://www.supersim.com.br/blog/ganhar-dinheiro-na-internet/)
15:39:00	130934/130934	---M--	200	added ('OK')	image/jpeg	etag:%221ff76-5eb5429829277%22	https://www.supersim.com.br/media/2022/10/Sair-do-vermelho-para-comecar-um-negocio-1024x683.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/10/Sair-do-vermelho-para-comecar-um-negocio-1024x683.jpg	(from https://www.supersim.com.br/blog/passos-abrir-negocio-personalizado/)
15:39:33	786/786	---M-Z	200	added ('OK')	application/rss+xml	etag:%2260739b125bd4738d151651f12fbd923c%22	https://www.supersim.com.br/blog/artesanato-para-vender-agora/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/artesanato-para-vender-agora/feed/index.html	(from https://www.supersim.com.br/blog/artesanato-para-vender-agora/)
15:39:36	84432/84432	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:33%20GMT	https://www.supersim.com.br/?p=9836	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index66e7.html	(from https://www.supersim.com.br/blog/passos-abrir-negocio-personalizado/)
15:39:36	787/787	---M-Z	200	added ('OK')	application/rss+xml	etag:%22babe6231af32a29192edbdbc99ae4190%22	https://www.supersim.com.br/blog/ganhar-dinheiro-na-internet/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/ganhar-dinheiro-na-internet/feed/index.html	(from https://www.supersim.com.br/blog/ganhar-dinheiro-na-internet/)
15:39:38	68819/68819	---M--	200	added ('OK')	image/jpeg	etag:%2210cd3-5e9e586dbf52d%22	https://www.supersim.com.br/media/2022/09/emprestimo-com-garantia-de-celular-1024x683.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/emprestimo-com-garantia-de-celular-1024x683.jpg	(from https://www.supersim.com.br/blog/apps-de-controle-financeiro/)
15:39:40	86066/86066	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:37%20GMT	https://www.supersim.com.br/?p=8569	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/indexb833.html	(from https://www.supersim.com.br/blog/apps-de-controle-financeiro/)
15:39:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Aug%202023%2018:38:58%20GMT	https://www.supersim.com.br/blog/mei-como-abrir-seu-proprio-negocio-usando-credito-pessoal-online/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/mei-como-abrir-seu-proprio-negocio-usando-credito-pessoal-online/index.html	(from https://www.supersim.com.br/blog/ganhar-dinheiro-na-internet/)
15:39:41	799/799	---M-Z	200	added ('OK')	application/rss+xml	etag:%22481965100090125002b940938775e4da%22	https://www.supersim.com.br/blog/passos-abrir-negocio-personalizado/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/passos-abrir-negocio-personalizado/feed/index.html	(from https://www.supersim.com.br/blog/passos-abrir-negocio-personalizado/)
15:39:42	88211/88211	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:40%20GMT	https://www.supersim.com.br/?p=8532	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/indexe2d7.html	(from https://www.supersim.com.br/blog/reserva-de-emergencia/)
15:39:43	222001/222001	---M--	200	added ('OK')	image/jpeg	etag:%2236331-5e9d5e625cf26%22	https://www.supersim.com.br/media/2022/09/Reserva-de-emergencia-scaled.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/Reserva-de-emergencia-scaled.jpg	(from https://www.supersim.com.br/blog/reserva-de-emergencia/)
15:39:45	78182/78182	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:42%20GMT	https://www.supersim.com.br/blog/emprestimo-pessoal-para-resolver/?originalReferer=www.supersim.com.br&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/emprestimo-pessoal-para-resolver/index1de0.html	(from https://www.supersim.com.br/blog/reserva-de-emergencia/)
15:39:46	88604/88604	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:43%20GMT	https://www.supersim.com.br/blog/divida-ativa/?originalReferer=www.supersim.com.br&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/divida-ativa/index1de0.html	(from https://www.supersim.com.br/blog/reserva-de-emergencia/)
15:39:46	783/783	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f0e3c836306c1c0264c13afa75c1266%22	https://www.supersim.com.br/blog/apps-de-controle-financeiro/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/apps-de-controle-financeiro/feed/index.html	(from https://www.supersim.com.br/blog/apps-de-controle-financeiro/)
15:39:47	84898/84898	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:45%20GMT	https://www.supersim.com.br/?p=8421	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index3c1e.html	(from https://www.supersim.com.br/blog/consumo-consciente-e-economia/)
15:39:47	67554/67554	---M--	200	added ('OK')	image/jpeg	etag:%22107e2-5e91ce66784b3%22	https://www.supersim.com.br/media/2022/09/emprestimo-pessoal-seguro-1024x683.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2022/09/emprestimo-pessoal-seguro-1024x683.jpg	(from https://www.supersim.com.br/blog/consumo-consciente-e-economia/)
15:39:49	126832/126832	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:47%20GMT	https://www.supersim.com.br/emprestimo-com-garantia/?originalReferer=www.supersim.com.br&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/emprestimo-com-garantia/index1de0.html	(from https://www.supersim.com.br/blog/consumo-consciente-e-economia/)
15:39:51	178101/178101	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:47%20GMT	https://www.supersim.com.br/emprestimo-sem-garantia/?originalReferer=www.supersim.com.br&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/emprestimo-sem-garantia/index1de0.html	(from https://www.supersim.com.br/blog/consumo-consciente-e-economia/)
15:39:52	61963/61963	---MCZ	200	added ('OK')	text/html	etag:%22a8e96141ffd647b824ec53b142cb62b7%22	https://www.supersim.com.br/blog/tag/do-it-yourself/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/tag/do-it-yourself/index.html	(from https://www.supersim.com.br/blog/consumo-consciente-e-economia/)
15:39:55	300793/300793	---M--	200	added ('OK')	image/jpeg	etag:%22496f9-5cf700f5e38d9%22	https://www.supersim.com.br/media/2021/10/credito-para-microempreendedor.jpg	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/media/2021/10/credito-para-microempreendedor.jpg	(from https://www.supersim.com.br/blog/comecar-negocio-com-1000-reais/)
15:39:57	80351/80351	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:55%20GMT	https://www.supersim.com.br/?p=8161	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/index8bdd.html	(from https://www.supersim.com.br/blog/dicas-para-ter-dinheiro/)
15:39:59	83651/83651	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:57%20GMT	https://www.supersim.com.br/blog/dinheiro-de-emergencia/?originalReferer=www.supersim.com.br&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/dinheiro-de-emergencia/index1de0.html	(from https://www.supersim.com.br/blog/dicas-para-ter-dinheiro/)
15:40:00	766/766	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cd1a2c0f99d7e63874534d9243bd13ae%22	https://www.supersim.com.br/blog/reserva-de-emergencia/feed/	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/blog/reserva-de-emergencia/feed/index.html	(from https://www.supersim.com.br/blog/reserva-de-emergencia/)
15:40:00	104362/104362	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Aug%202023%2018:39:59%20GMT	https://www.supersim.com.br/emprestimo-pessoal/emprestimo-pessoal-na-hora/?originalReferer=www.supersim.com.br&originalSource=www.supersim.com.br	C:/Users/Lunar/OneDrive/Documentos/clona,supersim/www.supersim.com.br/emprestimo-pessoal/emprestimo-pessoal-na-hora/index1de0.html	(from https://www.supersim.com.br/blog/dicas-para-ter-dinheiro/)
